station,year,month,pm25,modis_ndvi_mean_1000m,fold,y_hat_oof,t_hat_oof,y_residual,t_residual,orthogonal_score
Alipur,2025,10,102.63,0.3903522375690608,2,116.01513953195423,0.4573477775490548,-13.385139531954238,-0.06699553997999402,0.9758222993592426
Alipur,2025,11,230.41,0.2902265296961326,2,202.02797009552765,0.444993074334254,28.382029904472347,-0.1547665446381214,-3.970585116558246
Alipur,2025,12,199.32,0.3665150863259668,2,217.41241288388588,0.41077896164864913,-18.092412883885885,-0.04426387532268233,0.8353595168851616
Anand_Vihar,2022,1,230.33,0.3260166493704163,1,148.3896909679905,0.3191613961356914,81.94030903200951,0.006855253234724912,0.5625495278076538
Anand_Vihar,2022,2,152.63,0.2634197903694479,1,99.00430603548169,0.29488583329496165,53.625693964518305,-0.03146604292551375,-1.6699443822777018
Anand_Vihar,2022,3,112.11,0.2805306662515567,1,95.38713870777025,0.31463517466631713,16.72286129222975,-0.034104508414760426,-0.5498329068243254
Anand_Vihar,2022,5,87.93,0.2442962786019612,1,74.59693733307991,0.3117410713902157,13.3330626669201,-0.06744479278825447,-0.8191039003399756
Anand_Vihar,2022,6,80.25,0.3304612464702345,1,70.28977587582628,0.30838446390219265,9.96022412417372,0.022076782568041853,0.2284765453597088
Anand_Vihar,2022,7,41.75,0.3959764483627203,1,31.2153540371827,0.390792409998884,10.5346459628173,0.005184038363836296,0.05508548526493449
Anand_Vihar,2022,8,40.91,0.3611780984370715,1,31.396780501015122,0.4135630911143754,9.513219498984874,-0.0523849926773039,-0.45000224266693
Anand_Vihar,2022,9,52.76,0.3280708392013918,1,38.84266019514384,0.3854781731217705,13.917339804856155,-0.05740733392037872,-0.740894741286603
Anand_Vihar,2022,10,132.83,0.3090884737788847,1,89.51290641836603,0.35757660430821625,43.31709358163398,-0.04848813052933154,-2.0589427179905866
Anand_Vihar,2022,11,203.8,0.266602103224021,1,174.28552074857268,0.3047673071377416,29.514479251427332,-0.03816520391372058,-1.100763726835949
Anand_Vihar,2023,1,226.2,0.2087472360592224,1,167.67373680825597,0.23981496026218968,58.52626319174402,-0.031067724202967273,-1.801272638632184
Anand_Vihar,2023,2,137.86,0.2470084578663345,1,101.60899425432794,0.27762279980157617,36.251005745672074,-0.03061434193524168,-1.0932882237823947
Anand_Vihar,2023,3,99.13,0.2779735610619469,1,65.59568742968955,0.30745036309232454,33.53431257031045,-0.029476802030377613,-0.9731761434211957
Anand_Vihar,2023,4,91.27,0.2845188449701865,1,57.59138513132202,0.3235179854614142,33.678614868677975,-0.03899914049122771,-1.2866409053415735
Anand_Vihar,2023,5,82.1,0.3132034938425349,1,52.8941065722627,0.3475244309399732,29.205893427737294,-0.03432093709743833,-0.9816206621563202
Anand_Vihar,2023,6,55.56,0.2871761347765362,1,39.54552856541079,0.3163292557025607,16.01447143458921,-0.02915312092602451,-0.45189802078701496
Anand_Vihar,2023,7,37.66,0.3650653680043187,1,25.02097718760869,0.42136038758612476,12.639022812391307,-0.05629501958180605,-0.6556796290879379
Anand_Vihar,2023,9,53.5,0.3412141552511414,1,30.065755065522502,0.39054690395543257,23.434244934477498,-0.04933274870429116,-1.1131979067902529
Anand_Vihar,2023,10,132.38,0.3440850214473501,1,92.54824886198293,0.37104719364240674,39.83175113801707,-0.026962172195056644,-1.0611428161017402
Anand_Vihar,2023,11,280.67,0.3149801678611844,1,204.4495351251853,0.3191258060322099,76.22046487481472,-0.004145638171025534,-0.31567967635006144
