station,year,month,pm25,lag_modis_ndvi_mean_1000m,time_holdout_year,y_prediction,t_prediction,y_residual,t_residual,orthogonal_score,treatment
IGI_Airport_(T3),2024,1,181.72,0.219969578313253,2024,159.438078883645,0.21806014637340437,22.281921116354994,0.0019094319398486326,0.04254581186075593,modis_ndvi_mean_1000m
IGI_Airport_(T3),2024,2,89.57,0.2548012288786483,2024,80.3444600821586,0.24955418718556158,9.225539917841388,0.005247041693086735,0.04840679259014973,modis_ndvi_mean_1000m
IGI_Airport_(T3),2024,3,65.6,0.158897601744186,2024,69.88054369960768,0.23181807698098864,-4.280543699607691,-0.07292047523680265,0.3121392808472942,modis_ndvi_mean_1000m
IGI_Airport_(T3),2024,4,60.02,0.1692481312292358,2024,66.0436236037251,0.23469483523029708,-6.023623603725092,-0.06544670400106128,0.39422631100680217,modis_ndvi_mean_1000m
IGI_Airport_(T3),2024,5,75.79,0.179818144379845,2024,66.33719948040549,0.2071594293031705,9.452800519594518,-0.027341284923325493,-0.25845171232959296,modis_ndvi_mean_1000m
IGI_Airport_(T3),2024,6,42.22,0.1652484946013288,2024,57.29640388195394,0.2040004741152668,-15.076403881953944,-0.03875197951393802,0.5842404943773349,modis_ndvi_mean_1000m
IGI_Airport_(T3),2024,7,36.46,0.1536963905038759,2024,30.608280665738693,0.24806237413970353,5.851719334261308,-0.09436598363582763,-0.5522032509383586,modis_ndvi_mean_1000m
IGI_Airport_(T3),2024,8,25.68,0.3941433839479392,2024,28.477589719075272,0.29733487695444977,-2.7975897190752725,0.09680850699348942,-0.2708304838840126,modis_ndvi_mean_1000m
IGI_Airport_(T3),2024,9,41.68,0.4054610792885137,2024,49.62482751686192,0.2889757845645748,-7.9448275168619205,0.11648529472393893,-0.9254555748325206,modis_ndvi_mean_1000m
IGI_Airport_(T3),2024,12,143.85,0.2330306694868494,2024,140.88455584034273,0.25550753478537713,2.9654441596572667,-0.022476865298527743,-0.06665388892692219,modis_ndvi_mean_1000m
IGI_Airport_(T3),2025,1,132.88,0.2730249264946097,2025,142.09860670291167,0.22420430596403926,-9.218606702911671,0.04882062053057043,-0.45005809966342375,modis_ndvi_mean_1000m
IGI_Airport_(T3),2025,2,81.85,0.2157222625968992,2025,92.15418543078579,0.22124543779998995,-10.304185430785793,-0.005523175203090758,0.05691182145936515,modis_ndvi_mean_1000m
IGI_Airport_(T3),2025,3,65.77,0.2175742005813953,2025,68.65144047463315,0.19398857930819613,-2.881440474633152,0.02358562127319916,-0.06796056375596475,modis_ndvi_mean_1000m
