station,year,month,worldpop_density_250m,worldpop_density_500m,worldpop_density_1000m
Jawaharlal_Nehru_Stadium,2025,4,13941.63949543313,15217.937184045966,17309.502149771986
Jawaharlal_Nehru_Stadium,2025,5,13941.63949543313,15217.937184045966,17309.502149771986
Jawaharlal_Nehru_Stadium,2025,6,13941.63949543313,15217.937184045966,17309.502149771986
Jawaharlal_Nehru_Stadium,2025,7,13941.63949543313,15217.937184045966,17309.502149771986
Jawaharlal_Nehru_Stadium,2025,8,13941.63949543313,15217.937184045966,17309.502149771986
Jawaharlal_Nehru_Stadium,2025,9,13941.63949543313,15217.937184045966,17309.502149771986
Jawaharlal_Nehru_Stadium,2025,10,13941.63949543313,15217.937184045966,17309.502149771986
Jawaharlal_Nehru_Stadium,2025,11,13941.63949543313,15217.937184045966,17309.502149771986
Jawaharlal_Nehru_Stadium,2025,12,13941.63949543313,15217.937184045966,17309.502149771986
Major_Dhyan_Chand_National_Stadium,2022,1,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,2,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,3,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,4,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,5,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,6,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,7,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,8,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,9,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,10,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,11,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2022,12,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,1,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,2,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,3,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,4,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,5,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,6,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,7,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,8,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,9,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,10,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,11,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2023,12,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,1,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,2,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,3,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,4,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,5,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,6,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,7,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,8,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,9,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,10,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,11,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2024,12,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,1,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,2,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,3,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,4,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,5,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,6,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,7,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,8,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,9,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,10,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,11,1891.3290595167102,1902.3547843690465,1767.9358234101162
Major_Dhyan_Chand_National_Stadium,2025,12,1891.3290595167102,1902.3547843690465,1767.9358234101162
Mandir_Marg,2022,1,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,2,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,3,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,4,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,5,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,6,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,7,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,8,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,9,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,10,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,11,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2022,12,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,1,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,2,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,3,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,4,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,5,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,6,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,7,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,8,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,9,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,10,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,11,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2023,12,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,1,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,2,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,3,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,4,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,5,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,6,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,7,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,8,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,9,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,10,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,11,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2024,12,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,1,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,2,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,3,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,4,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,5,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,6,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,7,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,8,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,9,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,10,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,11,13152.53930253383,13411.65872934271,17771.325657314883
Mandir_Marg,2025,12,13152.53930253383,13411.65872934271,17771.325657314883
Mundka,2022,1,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,2,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,3,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,4,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,5,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,6,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,7,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,8,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,9,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,10,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,11,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2022,12,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,1,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,2,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,3,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,4,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,5,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,6,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,7,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,8,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,9,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,10,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,11,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2023,12,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,1,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,2,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,3,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,4,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,5,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,6,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,7,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,8,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,9,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,10,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,11,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2024,12,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,1,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,2,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,3,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,4,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,5,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,6,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,7,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,8,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,9,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,10,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,11,16965.123774740066,18659.738491995053,21871.195966379808
Mundka,2025,12,16965.123774740066,18659.738491995053,21871.195966379808
Najafgarh,2022,1,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,2,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,3,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,4,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,5,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,6,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,7,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,8,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,9,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,10,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,11,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2022,12,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,1,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,2,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,3,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,4,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,5,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,6,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,7,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,8,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,9,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,10,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,11,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2023,12,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,1,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,2,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,3,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,4,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,5,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,6,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,7,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,8,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,9,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,10,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,11,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2024,12,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,1,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,2,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,3,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,4,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,5,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,6,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,7,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,8,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,9,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,10,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,11,1186.8527264590111,1136.3531578087031,1290.8757951429677
Najafgarh,2025,12,1186.8527264590111,1136.3531578087031,1290.8757951429677
Narela,2022,1,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,2,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,3,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,4,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,5,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,6,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,7,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,8,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,9,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,10,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,11,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2022,12,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,1,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,2,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,3,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,4,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,5,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,6,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,7,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,8,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,9,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,10,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,11,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2023,12,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,1,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,2,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,3,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,4,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,5,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,6,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,7,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,8,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,9,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,10,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,11,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2024,12,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,1,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,2,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,3,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,4,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,5,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,6,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,7,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,8,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,9,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,10,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,11,5381.348031491458,5441.963944239189,5202.53308063167
Narela,2025,12,5381.348031491458,5441.963944239189,5202.53308063167
Nehru_Nagar,2022,1,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,2,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,3,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,4,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,5,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,6,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,7,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,8,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,9,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,10,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,11,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2022,12,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,1,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,2,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,3,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,4,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,5,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,6,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,7,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,8,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,9,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,10,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,11,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2023,12,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,1,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,2,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,3,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,4,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,5,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,6,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,7,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,8,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,9,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,10,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,11,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2024,12,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,1,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,2,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,3,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,4,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,5,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,6,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,7,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,8,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,9,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,10,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,11,18003.3533124933,16776.287948933812,16662.680186237245
Nehru_Nagar,2025,12,18003.3533124933,16776.287948933812,16662.680186237245
North_Campus_DU,2022,1,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,2,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,3,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,4,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,5,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,6,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,7,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,8,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,9,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,10,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,11,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2022,12,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,1,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,2,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,3,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,4,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,5,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,6,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,7,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,8,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,9,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,10,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,11,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2023,12,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,1,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,2,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,3,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,4,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,5,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,6,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,7,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,8,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,9,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,10,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,11,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2024,12,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,1,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,2,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,3,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,4,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,5,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,6,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,7,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,8,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,9,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,10,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,11,32007.90930513466,32213.225239631367,29691.511272976757
North_Campus_DU,2025,12,32007.90930513466,32213.225239631367,29691.511272976757
Okhla_Phase-2,2022,1,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,2,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,3,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,4,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,5,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,6,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,7,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,8,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,9,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,10,22871.193072505375,22178.503049495153,21411.21811244252
