station,latitude,longitude,year,month,buffer_m,s5p_no2_trop_mean,s5p_no2_trop_median,s5p_no2_trop_std,s5p_no2_total_mean,s5p_no2_total_median,s5p_no2_total_std,s5p_valid_obs_count,source_dataset
Punjabi_Bagh,28.674045,77.131023,2022,1,500,0.0001423293663949221,0.0001403645104933527,2.3578270818823114e-06,0.0002510690708930099,0.00025213388638070037,1.277778585223561e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Punjabi_Bagh,28.674045,77.131023,2022,1,1000,0.0001480896632924984,0.0001450801646571192,1.0917081802939906e-05,0.00025362224070670197,0.00025213388638070037,7.1828969769051855e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2022,1,100,0.00024303862291966333,0.00024303862291966333,0.0,0.0003153599799030145,0.0003153599799030145,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2022,1,250,0.00024303862291966333,0.00024303862291966333,0.0,0.0003153599799030145,0.0003153599799030145,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2022,1,500,0.0002440827090565219,0.00024303862291966333,2.6897653429005094e-06,0.0003143054719747451,0.0003153599799030145,7.641646845031434e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2022,1,1000,0.00024209548974755545,0.00024303862291966333,2.1588495203282213e-05,0.00031368650564526685,0.0003153599799030145,9.141178861713322e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2022,1,100,0.00010764890454247382,0.00010703751614983133,2.4455535705700628e-06,0.00018208117398888117,0.00018208117398884883,0.0,2,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2022,1,250,0.00010887168132775885,0.00010703751614983133,2.4455535705700628e-06,0.00018208117398894587,0.00018208117398884883,0.0,2,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2022,1,500,0.00011196841374844183,0.0001119286232909714,7.462005246256834e-06,0.00018233487032186615,0.00018208117398910758,1.0116751141532271e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2022,1,1000,0.00011413656802995621,0.0001119286232909714,7.316649776723595e-06,0.00018192503771313783,0.00018208117398910758,8.183433947711575e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2022,1,100,0.0001595728608662519,0.0001595728608662519,0.0,0.0002602907332535608,0.0002602907332535608,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2022,1,250,0.00016061361397695566,0.0001595728608662519,3.5682963795564184e-06,0.0002584713875797621,0.0002602907332535608,6.2377565958819544e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2022,1,500,0.00016265226869652377,0.0001595728608662519,3.774922249586941e-06,0.00026201513773057596,0.0002602907332535608,2.0552387549120853e-05,4,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2022,1,1000,0.00016522856806640724,0.00016670945362536328,9.380125426159857e-06,0.00026509298847045894,0.0002602907332535608,1.93879711459803e-05,6,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2022,1,100,0.0002805807845555014,0.0002805807845555014,0.0,0.00032887841063712186,0.00032887841063712186,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2022,1,250,0.0002678241419355481,0.0002805807845555014,1.5442251592575473e-05,0.0003213938254144843,0.00032887841063712186,9.06028737477294e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2022,1,500,0.00026646417511241876,0.0002805807845555014,1.4322146139755161e-05,0.00032105451110656536,0.00032887841063712186,8.453200115932558e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2022,1,1000,0.0002623403651965222,0.00026251589288515216,1.2599292043131458e-05,0.0003211717881818992,0.00032887841063712186,9.313102454435876e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2022,1,100,0.00012900216266460254,0.00012900216266460254,0.0,0.00021597598970399614,0.00021597598970399614,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2022,1,250,0.00013903066311709016,0.00012900216266460254,1.5178406429771499e-05,0.00022095964506017393,0.00021597598970399614,7.015022811961792e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2022,1,500,0.00014184676335852127,0.00012900216266460254,1.5178406429771499e-05,0.00022216267030110843,0.00021597598970399614,7.015022811961792e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2022,1,1000,0.00014322113911162886,0.00012900216266460254,1.508479054784573e-05,0.0002227166561016471,0.00021597598970399614,7.9592185034394e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Sri_Aurobindo_Marg,28.531346,77.190156,2022,1,100,0.00023732926529024763,0.00023411181445876652,4.826176247222293e-06,0.0002808323114771561,0.0002735171691879935,1.0972713433744396e-05,2,COPERNICUS/S5P/OFFL/L3_NO2
Sri_Aurobindo_Marg,28.531346,77.190156,2022,1,250,0.00023830486033590777,0.00023411181445876652,5.193719511221927e-06,0.0002847169532531134,0.0002895019826049849,8.348648395447846e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sri_Aurobindo_Marg,28.531346,77.190156,2022,1,500,0.0002384304423179737,0.00023411181445876652,5.193719511221927e-06,0.0002860961626206944,0.0002895019826049849,8.348648395447846e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sri_Aurobindo_Marg,28.531346,77.190156,2022,1,1000,0.00023843733390767954,0.00023411181445876652,1.8325743410466167e-05,0.0002867982714240552,0.0002895019826049849,1.5585354087199554e-05,5,COPERNICUS/S5P/OFFL/L3_NO2
Talkatora_Garden,28.62181,77.1944633,2022,1,100,0.0001890412014845827,0.0001890412014845827,0.0,0.0003282960013685531,0.0003282960013685531,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Talkatora_Garden,28.62181,77.1944633,2022,1,250,0.0001890412014845827,0.0001890412014845827,0.0,0.0003282960013685531,0.0003282960013685531,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Talkatora_Garden,28.62181,77.1944633,2022,1,500,0.00019162888394414014,0.0001890412014845827,4.919880828771927e-06,0.00031828878024321136,0.0003282960013685531,1.6825838646271758e-05,3,COPERNICUS/S5P/OFFL/L3_NO2
Talkatora_Garden,28.62181,77.1944633,2022,1,1000,0.00019284833267019081,0.0001890412014845827,5.157641935554605e-06,0.0003152211763262326,0.0003068412879385004,3.594292659141167e-05,7,COPERNICUS/S5P/OFFL/L3_NO2
Vivek_Vihar,28.672342,77.31526,2022,1,100,0.00020215990906498603,0.00020215990906498603,0.0,0.00025766815815583713,0.00025766815815583713,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Vivek_Vihar,28.672342,77.31526,2022,1,250,0.00020215990906498603,0.00020215990906498603,0.0,0.00025766815815583713,0.00025766815815583713,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Vivek_Vihar,28.672342,77.31526,2022,1,500,0.0002066464460630203,0.00020215990906498603,1.0088846895318506e-05,0.00026379700986742076,0.00025766815815583713,1.3444038629879481e-05,3,COPERNICUS/S5P/OFFL/L3_NO2
Vivek_Vihar,28.672342,77.31526,2022,1,1000,0.0002101974564721942,0.0002023249417770393,1.295281999794782e-05,0.00026752867786903543,0.00025766815815583713,1.9339138658355088e-05,7,COPERNICUS/S5P/OFFL/L3_NO2
Wazirpur,28.699793,77.165453,2022,1,100,0.00013975911717859274,0.00013975911717859274,0.0,0.0003318926319482224,0.0003318926319482224,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Wazirpur,28.699793,77.165453,2022,1,250,0.0001410462735644051,0.00013975911717859274,1.7698400304937219e-06,0.0003133366067886179,0.0003318926319482224,2.5514534594456315e-05,2,COPERNICUS/S5P/OFFL/L3_NO2
Wazirpur,28.699793,77.165453,2022,1,500,0.0001413236166530608,0.00013975911717859274,1.7698400304937219e-06,0.0003093383472238412,0.0003318926319482224,2.5514534594456315e-05,2,COPERNICUS/S5P/OFFL/L3_NO2
Wazirpur,28.699793,77.165453,2022,1,1000,0.00014142108799833683,0.00013975911717859274,4.978508742635987e-06,0.0003075149169722694,0.0003307810919957594,3.43064015487436e-05,6,COPERNICUS/S5P/OFFL/L3_NO2
Alipur,28.815329,77.15301,2022,2,100,9.06342674748982e-05,9.06342674748982e-05,0.0,0.00013199036766317778,0.00013199036766317778,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Alipur,28.815329,77.15301,2022,2,250,9.06342674748982e-05,9.06342674748982e-05,0.0,0.00013199036766317778,0.00013199036766317778,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Alipur,28.815329,77.15301,2022,2,500,9.070224197276622e-05,9.06342674748982e-05,1.809321193176227e-07,0.0001329404260296357,0.00013199036766317778,2.5288318283653114e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Alipur,28.815329,77.15301,2022,2,1000,8.989501945627233e-05,9.06342674748982e-05,3.7824328434312577e-06,0.00013265094927289984,0.00013199036766317778,4.407768864999027e-06,9,COPERNICUS/S5P/OFFL/L3_NO2
Anand_Vihar,28.647622,77.315809,2022,2,100,0.00021781649894200576,0.00021781649894200576,0.0,0.00026256599810170397,0.00026256599810170397,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Anand_Vihar,28.647622,77.315809,2022,2,250,0.00021781649894200576,0.00021781649894200576,0.0,0.00026256599810170397,0.00026256599810170397,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Anand_Vihar,28.647622,77.315809,2022,2,500,0.00021781782727469526,0.00021781649894200576,3.5614096919791984e-09,0.0002625673285670895,0.00026256599810170397,3.567128040133965e-09,3,COPERNICUS/S5P/OFFL/L3_NO2
Anand_Vihar,28.647622,77.315809,2022,2,1000,0.0002135127426756532,0.00021781649894200576,1.2764906421492541e-05,0.0002574054036448406,0.00026256599810170397,1.3381091831659648e-05,7,COPERNICUS/S5P/OFFL/L3_NO2
Ashok_Vihar,28.695381,77.181665,2022,2,100,0.0001658831897657179,0.0001658831897657179,0.0,0.00020874399604197433,0.00020874399604197433,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Ashok_Vihar,28.695381,77.181665,2022,2,250,0.00017172296870833728,0.0001658831897657179,1.715435064394454e-05,0.00020872746102632966,0.00020874399604197433,4.857160840929262e-08,2,COPERNICUS/S5P/OFFL/L3_NO2
Ashok_Vihar,28.695381,77.181665,2022,2,500,0.00017744579075224402,0.0001658831897657179,1.715435064394454e-05,0.0002087112571677662,0.00020874399604197433,4.857160840929262e-08,2,COPERNICUS/S5P/OFFL/L3_NO2
Ashok_Vihar,28.695381,77.181665,2022,2,1000,0.00018169914516162283,0.00018117538972606918,1.530613245409252e-05,0.00021162872123502797,0.00020874399604197433,1.1374531695451244e-05,7,COPERNICUS/S5P/OFFL/L3_NO2
Aya_Nagar,28.4706914,77.1099364,2022,2,100,0.00012152779918315545,0.00012158966274004743,9.279533534893925e-08,0.0001629266802163817,0.00016319512360501868,4.0266508296257363e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Aya_Nagar,28.4706914,77.1099364,2022,2,250,0.00012008663873810885,0.00012140407206937147,3.613241423226071e-06,0.00016154906149042775,0.00016238979343910772,2.2663639098993413e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Aya_Nagar,28.4706914,77.1099364,2022,2,500,0.00011941766629420313,0.00012140407206937147,3.613241423226071e-06,0.0001610427191441888,0.00016238979343910772,2.2663639098993413e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Aya_Nagar,28.4706914,77.1099364,2022,2,1000,0.00011909638764148991,0.00012140407206937147,3.120835877664083e-06,0.0001608122008295256,0.00016238979343910772,2.114366625849902e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Bawana,28.7762,77.051074,2022,2,100,7.216598896777792e-05,7.216598896777792e-05,0.0,0.0001186072928104195,0.0001186072928104195,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Bawana,28.7762,77.051074,2022,2,250,7.216150481058106e-05,7.216598896777792e-05,7.526978261768198e-09,0.000118312813111818,0.0001186072928104195,4.943052083657971e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Bawana,28.7762,77.051074,2022,2,500,7.215980011907527e-05,7.216598896777792e-05,7.526978261768198e-09,0.00011820086408354013,0.0001186072928104195,4.943052083657971e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Bawana,28.7762,77.051074,2022,2,1000,7.255791874086025e-05,7.21509350114998e-05,1.6986486888873574e-06,0.00011768892299551926,0.00011761868239368588,1.379945315402725e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Burari_Crossing,28.7256504,77.2011573,2022,2,100,0.00013621151215841525,0.00013621151215841525,0.0,0.00017778971276962278,0.00017778971276962278,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Burari_Crossing,28.7256504,77.2011573,2022,2,250,0.00014342142315701656,0.00013621151215841525,1.1646779305433172e-05,0.00018611610613694556,0.00017778971276962278,1.3450327747213736e-05,2,COPERNICUS/S5P/OFFL/L3_NO2
Burari_Crossing,28.7256504,77.2011573,2022,2,500,0.00014557957377365476,0.00013621151215841525,1.1646779305433172e-05,0.00018860845465325118,0.00017778971276962278,1.3450327747213736e-05,2,COPERNICUS/S5P/OFFL/L3_NO2
Burari_Crossing,28.7256504,77.2011573,2022,2,1000,0.00014405500963407287,0.00013621151215841525,1.636282620741352e-05,0.0001866954274371545,0.00017778971276962278,1.8987275366781887e-05,7,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2022,2,100,0.00022289901114263115,0.00022289901114263115,0.0,0.00026345255901123814,0.00026345255901123814,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2022,2,250,0.00022289901114263115,0.00022289901114263115,0.0,0.00026345255901123814,0.00026345255901123814,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2022,2,500,0.00022300458231219934,0.00022289901114263115,9.780104679568018e-07,0.00026167334681158143,0.00026345255901123814,6.139493896304136e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2022,2,1000,0.0002230724095779847,0.00022289901114263115,7.461413781485425e-07,0.0002594588833697601,0.0002634525590111445,6.473464250976479e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2022,2,100,0.0002134505775757843,0.0002134505775757843,0.0,0.00029212670051502454,0.00029212670051502454,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2022,2,250,0.0002150025129383677,0.0002134505775757843,5.561101715924301e-06,0.00028878521854684816,0.00029212670051502454,1.1973643719297935e-05,2,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2022,2,500,0.00021679331631213196,0.0002134505775757843,5.561101715924301e-06,0.0002849294283340253,0.00029212670051502454,1.1973643719297935e-05,2,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2022,2,1000,0.00021798292722061173,0.00021345057757586014,5.049548815360853e-06,0.00027550679499399876,0.0002681794130764272,1.6125282703396055e-05,7,COPERNICUS/S5P/OFFL/L3_NO2
DTU,28.7500499,77.1112615,2022,2,100,0.00010712292148828911,0.00010724554886105592,1.3795579436770877e-07,0.00014965499657482135,0.00015059264114818685,1.0548501450369395e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
DTU,28.7500499,77.1112615,2022,2,250,0.0001070012009957241,0.00010724554886105592,5.599861952141196e-07,0.00014960512186348962,0.00015059264114818685,1.054850144997731e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
DTU,28.7500499,77.1112615,2022,2,500,0.00010691702542584381,0.00010724554886105592,5.599861952141196e-07,0.00014959024211536485,0.00015059264114818685,1.054850144997731e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
DTU,28.7500499,77.1112615,2022,2,1000,0.00010700441612797211,0.00010724554886105592,3.6364306928662716e-06,0.0001496875797408151,0.00015059264114818685,3.97248734426508e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2022,2,100,0.00013931551075073263,0.00013931551075073263,0.0,0.00018366071162743302,0.00018366071162743302,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2022,2,250,0.0001399108993683245,0.00013931551075073263,4.465414631939089e-06,0.00018408972907658311,0.00018366071162743302,3.2176308686255e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2022,2,500,0.00014172726074562756,0.00013931551075073263,4.275333239314872e-06,0.0001853438737069179,0.00018366071162743302,3.821295981916536e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
Dr._Karni_Singh_Shooting_Range,28.498571,77.26484,2022,2,1000,0.00014280215720746558,0.00014029725667519038,5.7681409894736085e-06,0.00018564469705512497,0.00018366071162743302,4.714734456925918e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Dwarka-Sector_8,28.5710274,77.0719006,2022,2,100,0.00011375764006519743,0.00011375764006519743,0.0,0.00016094394995854952,0.00016094394995854952,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Dwarka-Sector_8,28.5710274,77.0719006,2022,2,250,0.00011285464952130107,0.00011375764006519743,1.568701131874725e-06,0.0001606811395479804,0.00016094394995854952,1.2280392100125739e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Dwarka-Sector_8,28.5710274,77.0719006,2022,2,500,0.00011265119531837138,0.00011375764006519743,1.568701131874725e-06,0.00016029056086097526,0.00016094394995854952,1.2280392100125739e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Dwarka-Sector_8,28.5710274,77.0719006,2022,2,1000,0.00011275516167485126,0.00011375764006519743,2.7830789257233888e-06,0.00016015988530872235,0.00016094394995854952,2.0176112706427514e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
IGI_Airport_(T3),28.5627763,77.1180053,2022,2,100,0.00012736822827709242,0.00012736822827709242,0.0,0.00016924569210486162,0.00016924569210486162,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IGI_Airport_(T3),28.5627763,77.1180053,2022,2,250,0.00012736822827709242,0.00012736822827709242,0.0,0.00016924569210486162,0.00016924569210486162,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IGI_Airport_(T3),28.5627763,77.1180053,2022,2,500,0.0001250252578457436,0.00012736822827709242,4.018779062848456e-06,0.0001681426934399033,0.00016924569210486162,2.1378436964634e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
IGI_Airport_(T3),28.5627763,77.1180053,2022,2,1000,0.00012418357157983358,0.00012543946138703017,3.404230972941366e-06,0.0001678729281043691,0.00016922321658590793,1.8333207551983712e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
IGNOU_Maidan_Garhi,28.493624,77.201159,2022,2,100,0.0001412393903592004,0.0001412393903592004,0.0,0.0001771348326553302,0.0001771348326553302,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IGNOU_Maidan_Garhi,28.493624,77.201159,2022,2,250,0.00013735093253147568,0.0001412393903592004,7.029135303963814e-06,0.00017592602110986627,0.0001771348326553302,2.185159332186726e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
IGNOU_Maidan_Garhi,28.493624,77.201159,2022,2,500,0.0001347835686175741,0.0001412393903592004,6.872644810391024e-06,0.00017465067551590335,0.0001771348326553302,5.808933781924714e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
IGNOU_Maidan_Garhi,28.493624,77.201159,2022,2,1000,0.00013283049730336547,0.00012718111975127262,7.883821627829262e-06,0.00017308406161309996,0.00017276451399096058,8.074364007130291e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2022,2,100,0.00015309452062385592,0.00015309452062385592,0.0,0.00019784215414785298,0.00019784215414785298,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2022,2,250,0.00016039785082428128,0.00015309452062385592,1.3578217224856698e-05,0.00020510977656405002,0.00019784215414785298,1.3513052875276717e-05,3,COPERNICUS/S5P/OFFL/L3_NO2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2022,2,500,0.00016528152873623815,0.00015760966317187642,1.511825718885151e-05,0.00020850209755356918,0.00020232967743315298,1.171872016346101e-05,4,COPERNICUS/S5P/OFFL/L3_NO2
IHBAS_Dilshad_Garden,28.6811736,77.3025234,2022,2,1000,0.0001674092331977152,0.00015760966317187642,1.5722866361148833e-05,0.00020893998130263748,0.00020232967743315298,1.3570562304275337e-05,6,COPERNICUS/S5P/OFFL/L3_NO2
IIT_Delhi,28.54246,77.191651,2022,2,100,0.00015346471627713623,0.00015346471627713623,0.0,0.00019673128330259293,0.00019673128330259293,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IIT_Delhi,28.54246,77.191651,2022,2,250,0.00015346471627711533,0.00015346471627713623,0.0,0.00019658712971550412,0.00019673128330259293,4.2345116206670604e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
IIT_Delhi,28.54246,77.191651,2022,2,500,0.00015336316282630108,0.00015346471627713623,8.794786824010664e-07,0.00019585574179942927,0.00019673128330259293,1.8390199583616944e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
IIT_Delhi,28.54246,77.191651,2022,2,1000,0.00015403587926362034,0.00015346471627713623,8.282813060144046e-06,0.00019582694364070937,0.00019588438097844628,5.0230170156349965e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
IMD_Lodhi_Road,28.5918245,77.2273074,2022,2,100,0.00021169875302949617,0.00021169875302949617,0.0,0.00025327059003352854,0.00025327059003352854,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IMD_Lodhi_Road,28.5918245,77.2273074,2022,2,250,0.00021169875302949617,0.00021169875302949617,0.0,0.00025327059003352854,0.00025327059003352854,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
IMD_Lodhi_Road,28.5918245,77.2273074,2022,2,500,0.00021131089431226198,0.00021169875302949617,2.895437265740632e-06,0.0002523264392007342,0.00025327059003352854,1.4422243959587564e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
IMD_Lodhi_Road,28.5918245,77.2273074,2022,2,1000,0.00021008005722978105,0.00021169875302949617,6.809259759390709e-06,0.00024998013451690474,0.0002528942131903863,9.365356640689006e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
ITO,28.628624,77.24106,2022,2,100,0.0002245727810077118,0.0002245727810077118,0.0,0.00026320971664969654,0.00026320971664969654,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
ITO,28.628624,77.24106,2022,2,250,0.0002245727810076836,0.0002245727810077118,2.970397257477911e-12,0.00026484763907011645,0.00026320971664969654,2.530256177467346e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
ITO,28.628624,77.24106,2022,2,500,0.0002245727810076888,0.0002245727810077118,3.637978807091713e-12,0.00026597912370565955,0.00026682951584953887,2.526566192253113e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
