country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","04-08-2026 05:00:00",28.39072,77.30059,NH3,11,12,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","04-08-2026 05:00:00",28.39072,77.30059,OZONE,13,14,14
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","04-08-2026 05:00:00",28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","04-08-2026 05:00:00",28.376058,77.315741,NH3,8,9,8
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","04-08-2026 05:00:00",28.4417,77.3217,NO2,36,39,37
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","04-08-2026 05:00:00",23.020509,72.579261,PM10,59,94,77
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","04-08-2026 05:00:00",23.020509,72.579261,NO2,13,18,15
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","04-08-2026 05:00:00",21.613267,73.010555,PM10,42,74,61
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","04-08-2026 05:00:00",21.613267,73.010555,NO2,25,31,27
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","04-08-2026 05:00:00",21.613267,73.010555,SO2,15,21,19
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","04-08-2026 05:00:00",21.613267,73.010555,OZONE,43,47,45
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","04-08-2026 05:00:00",21.755417,72.139056,OZONE,17,19,18
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","04-08-2026 05:00:00",23.221714,72.654328,PM2.5,24,67,45
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","04-08-2026 05:00:00",23.163798,72.677768,PM10,79,111,94
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","04-08-2026 05:00:00",23.59315,72.372792,NO2,5,8,7
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","04-08-2026 05:00:00",23.59315,72.372792,CO,45,53,48
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","04-08-2026 05:00:00",28.060249,76.113115,PM10,55,89,71
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","04-08-2026 05:00:00",28.060249,76.113115,NH3,7,8,8
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","04-08-2026 05:00:00",28.1485564,77.3320667,SO2,2,28,12
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","04-08-2026 05:00:00",28.3153,76.9143,NO2,8,16,11
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","04-08-2026 05:00:00",28.3153,76.9143,OZONE,6,17,11
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","04-08-2026 05:00:00",30.7057778,76.8531805555555,PM10,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","04-08-2026 05:00:00",28.52123,76.37138,PM10,30,75,50
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","04-08-2026 05:00:00",28.52123,76.37138,OZONE,2,19,14
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","04-08-2026 05:00:00",29.0272,77.0621,PM2.5,33,64,47
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","04-08-2026 05:00:00",28.73282,77.170633,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","04-08-2026 05:00:00",28.672342,77.31526,SO2,8,10,9
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","04-08-2026 05:00:00",28.672342,77.31526,CO,11,33,21
India,Delhi,Delhi,"Rohini, Delhi - DPCC","04-08-2026 05:00:00",28.732528,77.11992,PM2.5,27,85,65
India,Delhi,Delhi,"Rohini, Delhi - DPCC","04-08-2026 05:00:00",28.732528,77.11992,NO2,14,44,24
India,Delhi,Delhi,"Rohini, Delhi - DPCC","04-08-2026 05:00:00",28.732528,77.11992,OZONE,3,3,3
India,Delhi,Delhi,"Bawana, Delhi - DPCC","04-08-2026 05:00:00",28.7762,77.051074,SO2,6,7,7
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","04-08-2026 05:00:00",28.710508,77.249485,SO2,0,45,5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","04-08-2026 05:00:00",28.611281,77.237738,SO2,10,25,14
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","04-08-2026 05:00:00",28.594169,77.1251,PM2.5,10,22,16
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","04-08-2026 05:00:00",28.4227,77.0667,OZONE,7,10,9
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","04-08-2026 05:00:00",29.8006,76.4155,PM2.5,25,71,44
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","04-08-2026 05:00:00",29.8006,76.4155,CO,15,26,20
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","04-08-2026 05:00:00",29.6953,77.0027,PM2.5,40,65,51
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","04-08-2026 05:00:00",29.6953,77.0027,PM10,44,73,57
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","04-08-2026 05:00:00",29.6953,77.0027,NO2,9,22,15
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","04-08-2026 05:00:00",29.6953,77.0027,CO,41,70,53
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","04-08-2026 05:00:00",29.966942,76.875879,NO2,12,16,15
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","04-08-2026 05:00:00",29.966942,76.875879,NH3,5,6,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","04-08-2026 05:00:00",29.966942,76.875879,SO2,NA,NA,NA
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","04-08-2026 05:00:00",21.217779,72.834787,PM2.5,22,76,40
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","04-08-2026 05:00:00",21.217779,72.834787,NO2,0,60,25
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","04-08-2026 05:00:00",21.217779,72.834787,NH3,1,1,1
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","04-08-2026 05:00:00",22.320153,73.216285,PM2.5,26,75,46
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","04-08-2026 05:00:00",20.362421,72.918013,SO2,9,14,10
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","04-08-2026 05:00:00",28.4417,77.3217,SO2,2,3,2
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","04-08-2026 05:00:00",29.503664,75.467934,SO2,14,22,18
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","04-08-2026 05:00:00",28.4501238,77.0263051,PM2.5,58,320,105
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","04-08-2026 05:00:00",28.4501238,77.0263051,OZONE,2,10,6
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","04-08-2026 05:00:00",20.719516,77.000253,PM2.5,21,52,37
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","04-08-2026 05:00:00",20.719516,77.000253,SO2,3,7,4
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","04-08-2026 05:00:00",20.939198,77.765701,OZONE,9,14,12
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","04-08-2026 05:00:00",20.9402359,77.7895248,PM2.5,5,32,19
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","04-08-2026 05:00:00",20.9402359,77.7895248,OZONE,6,11,9
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","04-08-2026 05:00:00",19.8389439,75.244448,NH3,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","04-08-2026 05:00:00",19.87562,75.38731,PM2.5,21,52,27
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","04-08-2026 05:00:00",19.87562,75.38731,NO2,8,13,11
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","04-08-2026 05:00:00",19.87562,75.38731,OZONE,20,25,23
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","04-08-2026 05:00:00",19.863756,75.321188,PM10,20,72,47
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","04-08-2026 05:00:00",19.16485,73.23409,PM2.5,17,18,18
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","04-08-2026 05:00:00",19.16485,73.23409,OZONE,4,6,6
India,Maharashtra,Beed,"Bir, Beed - MPCB","04-08-2026 05:00:00",18.988474,75.753873,PM2.5,7,55,27
India,Maharashtra,Beed,"Bir, Beed - MPCB","04-08-2026 05:00:00",18.988474,75.753873,NH3,2,3,3
India,Maharashtra,Beed,"Bir, Beed - MPCB","04-08-2026 05:00:00",18.988474,75.753873,SO2,3,6,4
India,Maharashtra,Beed,"Bir, Beed - MPCB","04-08-2026 05:00:00",18.988474,75.753873,CO,11,34,18
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","04-08-2026 05:00:00",19.0243902,73.0406721,NO2,13,33,22
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","04-08-2026 05:00:00",10.5324,76.2159,PM10,38,47,42
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","04-08-2026 05:00:00",23.233584,77.400574,PM2.5,12,38,24
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","04-08-2026 05:00:00",23.233584,77.400574,CO,20,34,25
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","04-08-2026 05:00:00",23.264759,77.381568,PM10,43,82,67
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","04-08-2026 05:00:00",23.264759,77.381568,SO2,3,4,4
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","04-08-2026 05:00:00",23.264759,77.381568,OZONE,16,16,16
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","04-08-2026 05:00:00",23.210494,77.425409,NO2,7,12,9
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","04-08-2026 05:00:00",23.81748678,79.446246,NO2,NA,NA,NA
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","04-08-2026 05:00:00",23.81748678,79.446246,SO2,43,57,51
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","04-08-2026 05:00:00",23.81748678,79.446246,CO,21,24,22
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","04-08-2026 05:00:00",23.81748678,79.446246,OZONE,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","04-08-2026 05:00:00",22.9682591,76.064118,PM10,35,119,77
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","04-08-2026 05:00:00",22.9682591,76.064118,NH3,0,10,4
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","04-08-2026 05:00:00",22.9682591,76.064118,CO,5,115,24
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","04-08-2026 05:00:00",19.309073,73.057223,PM2.5,17,500,80
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","04-08-2026 05:00:00",19.309073,73.057223,NH3,2,2,2
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","04-08-2026 05:00:00",19.309073,73.057223,SO2,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","04-08-2026 05:00:00",19.9775302,79.2337086,CO,37,42,39
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","04-08-2026 05:00:00",19.9629,79.298714,PM10,24,55,38
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","04-08-2026 05:00:00",19.9629,79.298714,NO2,12,18,14
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","04-08-2026 05:00:00",19.9629,79.298714,OZONE,6,12,9
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","04-08-2026 05:00:00",20.918946,74.776388,PM10,27,77,53
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","04-08-2026 05:00:00",19.710842,77.151824,NH3,1,5,1
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","04-08-2026 05:00:00",19.710842,77.151824,CO,8,17,11
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","04-08-2026 05:00:00",21.001264,75.565602,NH3,1,2,1
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","04-08-2026 05:00:00",21.001264,75.565602,OZONE,6,17,9
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","04-08-2026 05:00:00",19.192056,72.9585188,CO,62,79,69
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","04-08-2026 05:00:00",22.624758,75.675238,NO2,4,26,14
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","04-08-2026 05:00:00",22.624758,75.675238,OZONE,17,34,27
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","04-08-2026 05:00:00",23.331731,75.045981,NO2,34,36,35
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","04-08-2026 05:00:00",23.838586,78.759431,SO2,5,8,7
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","04-08-2026 05:00:00",24.58434363,80.8549414,NH3,NA,NA,NA
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","04-08-2026 05:00:00",24.58434363,80.8549414,CO,13,19,15
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","04-08-2026 05:00:00",24.10897,82.64558,SO2,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","04-08-2026 05:00:00",23.1633321,75.800225,PM10,25,156,64
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","04-08-2026 05:00:00",23.1633321,75.800225,NO2,2,15,7
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","04-08-2026 05:00:00",23.1633321,75.800225,NH3,3,14,10
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","04-08-2026 05:00:00",23.1633321,75.800225,OZONE,32,50,41
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","04-08-2026 05:00:00",11.55358,76.55521,OZONE,20,27,25
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","04-08-2026 05:00:00",13.428828,77.731418,PM2.5,3,30,15
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","04-08-2026 05:00:00",13.428828,77.731418,NO2,3,5,4
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","04-08-2026 05:00:00",15.459706,75.008381,PM2.5,42,48,45
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","04-08-2026 05:00:00",17.336318,76.847397,OZONE,11,15,14
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","04-08-2026 05:00:00",14.816666,74.141003,NO2,16,84,30
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","04-08-2026 05:00:00",14.816666,74.141003,CO,36,39,37
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","04-08-2026 05:00:00",12.415911,75.73505,PM2.5,3,13,9
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","04-08-2026 05:00:00",12.88925,74.853,CO,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","04-08-2026 05:00:00",12.21041,76.37376,PM2.5,14,31,20
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","04-08-2026 05:00:00",22.678,75.8559,PM10,6,83,25
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","04-08-2026 05:00:00",22.678,75.8559,SO2,37,38,38
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","04-08-2026 05:00:00",22.678,75.8559,CO,1,6,4
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","04-08-2026 05:00:00",22.7524,75.8872,CO,32,40,37
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","04-08-2026 05:00:00",23.218135,79.95777,PM10,44,72,55
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","04-08-2026 05:00:00",23.218135,79.95777,NH3,3,3,3
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","04-08-2026 05:00:00",23.218135,79.95777,OZONE,20,37,30
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","04-08-2026 05:00:00",23.163174,79.973061,SO2,5,6,6
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","04-08-2026 05:00:00",23.50016,80.23284,PM2.5,7,50,25
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","04-08-2026 05:00:00",23.50016,80.23284,NH3,2,4,3
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","04-08-2026 05:00:00",24.2613009,80.7231783,CO,7,11,10
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","04-08-2026 05:00:00",12.951913,77.539784,CO,25,46,34
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","04-08-2026 05:00:00",12.990328,77.5431385,NO2,18,19,18
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","04-08-2026 05:00:00",12.990328,77.5431385,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","04-08-2026 05:00:00",12.990328,77.5431385,SO2,6,7,6
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","04-08-2026 05:00:00",12.990328,77.5431385,CO,17,36,23
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","04-08-2026 05:00:00",12.9135218,77.5950804,PM10,43,77,54
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","04-08-2026 05:00:00",12.9135218,77.5950804,NO2,26,27,27
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","04-08-2026 05:00:00",12.9135218,77.5950804,SO2,20,20,20
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","04-08-2026 05:00:00",13.029152,77.585901,OZONE,0,3,2
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","04-08-2026 05:00:00",12.920984,77.584908,CO,2,10,5
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","04-08-2026 05:00:00",12.938539,77.5901,OZONE,4,5,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","04-08-2026 05:00:00",12.733409,77.298051,PM10,22,76,42
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","04-08-2026 05:00:00",12.733409,77.298051,NH3,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","04-08-2026 05:00:00",12.733409,77.298051,SO2,15,24,21
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","04-08-2026 05:00:00",12.733409,77.298051,OZONE,22,36,27
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","04-08-2026 05:00:00",16.802639,75.722694,PM10,42,43,43
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","04-08-2026 05:00:00",16.802639,75.722694,CO,17,32,24
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","04-08-2026 05:00:00",16.7602,77.1428,SO2,11,17,14
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","04-08-2026 05:00:00",10.073232,76.302765,PM2.5,31,37,35
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","04-08-2026 05:00:00",10.073232,76.302765,NO2,6,6,6
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","04-08-2026 05:00:00",11.875,75.3732,OZONE,28,28,28
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","04-08-2026 05:00:00",22.9682591,76.064118,OZONE,14,28,21
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","04-08-2026 05:00:00",26.259242,78.216432,CO,14,36,24
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","04-08-2026 05:00:00",26.200388,78.147714,PM2.5,10,217,42
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","04-08-2026 05:00:00",26.203442,78.193251,PM10,16,43,30
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","04-08-2026 05:00:00",22.431,75.5213,SO2,9,20,14
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","04-08-2026 05:00:00",22.7289,75.8076,PM2.5,17,92,50
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","04-08-2026 05:00:00",22.7289,75.8076,CO,38,41,40
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat -Meghalaya PCB","04-08-2026 05:00:00",26.079047,91.875185,SO2,0,2,1
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat -Meghalaya PCB","04-08-2026 05:00:00",26.079047,91.875185,CO,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","04-08-2026 05:00:00",25.5803419,91.8942571,NH3,2,14,6
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","04-08-2026 05:00:00",25.5803419,91.8942571,OZONE,8,17,13
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","04-08-2026 05:00:00",23.7176342,92.7192841,OZONE,5,6,5
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","04-08-2026 05:00:00",25.6635413,94.0989878,NH3,0,1,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-08-2026 05:00:00",20.832874,85.104082,PM10,17,184,56
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-08-2026 05:00:00",20.832874,85.104082,NO2,2,12,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-08-2026 05:00:00",20.832874,85.104082,CO,44,121,62
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","04-08-2026 05:00:00",21.51161,86.89088,PM10,14,68,35
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","04-08-2026 05:00:00",22.1166054,85.3945546,NO2,1,12,4
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","04-08-2026 05:00:00",22.1166054,85.3945546,OZONE,5,16,8
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","04-08-2026 05:00:00",21.941841,86.728318,PM2.5,23,66,39
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","04-08-2026 05:00:00",20.24079,85.836784,SO2,8,10,9
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","04-08-2026 05:00:00",19.0632143,72.8456324,SO2,4,6,6
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","04-08-2026 05:00:00",19.0632143,72.8456324,CO,17,23,20
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","04-08-2026 05:00:00",18.96702,72.84214,PM10,10,76,51
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","04-08-2026 05:00:00",18.96702,72.84214,CO,40,60,48
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","04-08-2026 05:00:00",18.96702,72.84214,OZONE,18,29,24
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","04-08-2026 05:00:00",19.19709,72.82204,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","04-08-2026 05:00:00",19.19709,72.82204,SO2,0,12,8
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","04-08-2026 05:00:00",19.215859,72.831718,NO2,6,19,12
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","04-08-2026 05:00:00",19.000083,72.813993,PM10,45,72,58
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","04-08-2026 05:00:00",19.11074,72.86084,PM10,34,78,49
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","04-08-2026 05:00:00",19.1653323,72.922099,PM10,37,70,55
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","04-08-2026 05:00:00",19.1878657,72.8304069,PM10,29,42,33
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","04-08-2026 05:00:00",19.1878657,72.8304069,NO2,13,13,13
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","04-08-2026 05:00:00",19.1878657,72.8304069,SO2,6,7,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","04-08-2026 05:00:00",19.2243333,72.8658113,NO2,10,10,10
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","04-08-2026 05:00:00",19.25292,73.142019,PM10,50,86,67
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","04-08-2026 05:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","04-08-2026 05:00:00",16.7143745,74.2426398,PM2.5,0,50,19
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","04-08-2026 05:00:00",16.7143745,74.2426398,NH3,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","04-08-2026 05:00:00",16.7143745,74.2426398,CO,6,28,14
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","04-08-2026 05:00:00",16.7143745,74.2426398,OZONE,10,15,13
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","04-08-2026 05:00:00",16.6870449,74.2505872,PM10,22,43,30
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","04-08-2026 05:00:00",16.6870449,74.2505872,NH3,3,3,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","04-08-2026 05:00:00",16.6870449,74.2505872,SO2,0,1,0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","04-08-2026 05:00:00",18.39963,76.57452,PM10,22,43,32
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","04-08-2026 05:00:00",18.39963,76.57452,NH3,1,6,3
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","04-08-2026 05:00:00",20.555712,74.529236,NO2,2,10,6
